Width,Height
1920,869
561,753,1736277665517
560,757,1736277665526
560,758,1736277665533
563,757,1736277665542
568,754,1736277665550
576,748,1736277665557
585,737,1736277665568
596,723,1736277665575
607,708,1736277665584
616,701,1736277665591
624,700,1736277665599
633,698,1736277665607
645,698,1736277665615
654,698,1736277665623
678,698,1736277665631
698,698,1736277665639
711,698,1736277665650
735,698,1736277665657
755,698,1736277665665
774,696,1736277665673
791,696,1736277665681
821,696,1736277665689
840,696,1736277665697
882,696,1736277665705
916,698,1736277665716
956,704,1736277665723
988,710,1736277665731
1022,718,1736277665739
1048,726,1736277665747
1068,734,1736277665755
1083,742,1736277665763
1092,748,1736277665771
1094,751,1736277665782
1097,754,1736277665789
1100,756,1736277665798
1105,757,1736277665805
1118,759,1736277665813
1127,759,1736277665821
1146,759,1736277665829
1159,759,1736277665837
1169,757,1736277665847
1183,751,1736277665855
1196,745,1736277665863
1210,735,1736277665871
1223,726,1736277665879
1237,715,1736277665887
1246,706,1736277665895
1254,698,1736277665904
1260,684,1736277665919
1260,675,1736277665926
1257,666,1736277665934
1250,657,1736277665941
1242,651,1736277665948
1224,638,1736277665954
1213,633,1736277665968
1203,631,1736277665976
1199,631,1736277665982
1200,631,1736277666010
1202,631,1736277666020
1205,631,1736277666028
1209,629,1736277666035
1215,629,1736277666042
1224,629,1736277666049
1231,631,1736277666056
1237,635,1736277666063
1250,645,1736277666070
1270,666,1736277666077
1284,688,1736277666084
1290,700,1736277666091
1294,723,1736277666099
1294,738,1736277666107
1286,754,1736277666114
1280,757,1736277666125
1274,761,1736277666133
1263,763,1736277666140
1244,763,1736277666150
1224,761,1736277666157
1206,757,1736277666164
1189,749,1736277666171
1179,744,1736277666178
1171,736,1736277666186
1169,731,1736277666194
1165,715,1736277666204
1165,707,1736277666211
1172,692,1736277666218
1184,682,1736277666225
1191,679,1736277666232
1208,674,1736277666240
1225,670,1736277666248
1235,669,1736277666259
1243,669,1736277666266
1248,669,1736277666273
1251,669,1736277666283
1253,670,1736277666290
1254,674,1736277666296
1254,678,1736277666303
1253,686,1736277666310
1247,697,1736277666319
1240,706,1736277666326
1235,712,1736277666337
1230,715,1736277666345
1226,717,1736277666351
1225,718,1736277666358
1224,718,1736277666367
1225,717,1736277666380
1227,713,1736277666387
1233,706,1736277666394
1240,699,1736277666404
1245,695,1736277666416
1257,689,1736277666423
1266,687,1736277666430
1273,687,1736277666436
1281,686,1736277666446
1286,686,1736277666454
1289,686,1736277666461
1288,686,1736277666495
1286,686,1736277666503
1284,686,1736277666511
1280,685,1736277666517
1276,682,1736277666531
1271,677,1736277666539
1265,670,1736277666546
1263,665,1736277666552
1263,661,1736277666559
1263,659,1736277666566
1264,657,1736277666573
1267,652,1736277666582
1271,645,1736277666592
1277,638,1736277666599
1279,633,1736277666611
1283,625,1736277666618
1289,614,1736277666625
1292,608,1736277666632
1293,603,1736277666640
1294,599,1736277666653
1295,599,1736277666714
1296,599,1736277666724
1298,599,1736277666732
1299,599,1736277666743
1298,599,1736277666762
1295,601,1736277666770
1289,606,1736277666776
1279,612,1736277666786
1261,619,1736277666802
1252,622,1736277666811
1249,622,1736277666818
1246,622,1736277666826
1244,622,1736277666833
1243,621,1736277666840
1243,619,1736277666847
1242,615,1736277666855
1243,611,1736277666865
1246,608,1736277666873
1252,605,1736277666881
1259,604,1736277666889
1265,604,1736277666897
1281,604,1736277666905
1295,608,1736277666913
1311,615,1736277666921
1317,618,1736277666932
1322,623,1736277666939
1324,625,1736277666947
1324,627,1736277666956
1323,629,1736277666963
1321,630,1736277666971
1319,630,1736277666980
1315,632,1736277666989
1310,632,1736277666998
1302,632,1736277667005
1287,632,1736277667013
1269,626,1736277667021
1249,620,1736277667029
1233,613,1736277667037
1224,608,1736277667045
1222,605,1736277667056
1222,604,1736277667066
1223,603,1736277667073
1225,601,1736277667081
1230,601,1736277667089
1233,600,1736277667097
1237,600,1736277667105
1240,600,1736277667113
1243,600,1736277667121
1246,600,1736277667128
1247,601,1736277667135
1247,602,1736277667144
1247,603,1736277667151
1246,605,1736277667159
1243,608,1736277667167
1240,611,1736277667175
1235,613,1736277667183
1232,614,1736277667191
1230,614,1736277667199
1229,614,1736277667211
1229,613,1736277667223
1229,610,1736277667231
1229,608,1736277667239
1230,607,1736277667247
1232,606,1736277667255
1234,605,1736277667263
1236,605,1736277667270
1240,605,1736277667277
1245,606,1736277667285
1251,610,1736277667293
1258,614,1736277667301
1273,624,1736277667309
1287,636,1736277667317
1295,644,1736277667326
1301,653,1736277667338
1303,661,1736277667345
1303,665,1736277667352
1303,668,1736277667359
1300,673,1736277667366
1295,677,1736277667373
1292,681,1736277667380
1286,684,1736277667392
1278,688,1736277667399
1272,691,1736277667406
1269,693,1736277667416
1266,693,1736277667423
1265,693,1736277667434
1264,693,1736277667442
1265,693,1736277667464
1266,692,1736277667473
1269,691,1736277667480
1272,689,1736277667489
1275,688,1736277667496
1281,687,1736277667507
1284,687,1736277667515
1287,687,1736277667522
1288,687,1736277667530
1288,688,1736277667537
1288,689,1736277667544
1288,692,1736277667551
1286,694,1736277667561
1283,696,1736277667569
1280,698,1736277667577
1275,699,1736277667585
1270,700,1736277667593
1262,702,1736277667602
1253,702,1736277667609
1247,702,1736277667622
1243,701,1736277667629
1242,700,1736277667636
1241,699,1736277667646
1241,696,1736277667654
1241,693,1736277667660
1242,690,1736277667671
1245,688,1736277667678
1247,688,1736277667684
1250,688,1736277667691
1252,688,1736277667699
1255,688,1736277667707
1256,689,1736277667715
1257,691,1736277667723
1257,695,1736277667731
1256,698,1736277667739
1254,700,1736277667747
1253,701,1736277667758
1251,702,1736277667766
1250,702,1736277667774
1250,703,1736277667786
1251,703,1736277667841
1252,703,1736277667849
1253,702,1736277667864
1254,701,1736277667872
1255,700,1736277667883
1257,699,1736277667890
1258,698,1736277667897
1257,698,1736277667913
1255,697,1736277667920
1251,697,1736277667927
1248,697,1736277667937
1241,697,1736277667945
1224,695,1736277667951
1218,694,1736277667958
1200,692,1736277667968
1181,688,1736277667975
1163,684,1736277667982
1139,680,1736277667988
1119,678,1736277667998
1099,678,1736277668005
1082,676,1736277668012
1075,676,1736277668022
1057,676,1736277668030
1050,676,1736277668037
1047,676,1736277668043
1046,676,1736277668050
1047,676,1736277668071
1049,676,1736277668083
1052,674,1736277668090
1056,673,1736277668096
1064,669,1736277668107
1077,664,1736277668115
1085,663,1736277668121
1094,660,1736277668128
1103,659,1736277668137
1112,659,1736277668144
1116,657,1736277668156
1119,657,1736277668163
1120,657,1736277668173
1119,658,1736277668192
1116,660,1736277668199
1113,664,1736277668206
1105,668,1736277668213
1098,672,1736277668219
1091,675,1736277668225
1087,676,1736277668233
1081,677,1736277668244
1073,678,1736277668259
1063,678,1736277668267
1050,678,1736277668273
1032,676,1736277668280
1020,673,1736277668287
1007,670,1736277668294
991,662,1736277668302
985,659,1736277668310
982,655,1736277668316
983,651,1736277668325
987,647,1736277668333
992,640,1736277668341
1002,631,1736277668349
1008,625,1736277668357
1017,616,1736277668365
1030,601,1736277668373
1046,581,1736277668381
1052,567,1736277668389
1059,544,1736277668398
1063,529,1736277668405
1065,516,1736277668416
1065,511,1736277668423
1065,510,1736277668436
1064,510,1736277668442
1062,510,1736277668449
1060,510,1736277668457
1056,510,1736277668466
1053,509,1736277668473
1048,508,1736277668481
1042,507,1736277668490
1038,506,1736277668497
1034,504,1736277668503
1031,504,1736277668512
1028,503,1736277668519
1025,503,1736277668527
1022,503,1736277668535
1020,504,1736277668544
1014,509,1736277668554
1003,517,1736277668560
990,532,1736277668567
972,554,1736277668574
960,574,1736277668581
934,608,1736277668590
914,636,1736277668598
896,658,1736277668605
878,678,1736277668613
864,692,1736277668622
856,697,1736277668629
855,697,1736277668637
854,697,1736277668645
854,696,1736277668671
855,693,1736277668681
857,691,1736277668689
860,691,1736277668695
866,689,1736277668701
880,684,1736277668707
897,678,1736277668715
916,673,1736277668723
982,655,1736277668738
1008,649,1736277668745
1026,645,1736277668753
1049,639,1736277668761
1062,635,1736277668769
1075,632,1736277668777
1085,629,1736277668785
1097,627,1736277668793
1114,623,1736277668802
1130,621,1736277668809
1137,620,1736277668815
1143,619,1736277668828
1148,617,1736277668837
1153,616,1736277668844
1156,615,1736277668851
1165,611,1736277668859
1177,608,1736277668866
1191,604,1736277668874
1210,601,1736277668880
1238,597,1736277668887
1258,595,1736277668894
1274,593,1736277668907
1296,589,1736277668915
1306,587,1736277668921
1310,587,1736277668928
1313,586,1736277668935
1315,586,1736277668942
1317,585,1736277668949
1320,584,1736277668956
1324,581,1736277668967
1326,580,1736277668975
1329,578,1736277668981
1330,576,1736277668988
1332,575,1736277668998
1332,574,1736277669005
1332,573,1736277669046
1333,573,1736277669095
1333,572,1736277669109
1334,572,1736277669117
1335,571,1736277669134
1335,570,1736277669174
1337,569,1736277669185
1340,568,1736277669193
1345,568,1736277669200
1351,568,1736277669207
1352,568,1736277669215
1352,569,1736277669228
1353,569,1736277669240
1353,568,1736277669277
1353,568,1736277669288
1354,568,1736277669295
1354,567,1736277669303
1354,566,1736277669318
1354,565,1736277669359
1353,565,1736277669436
1351,567,1736277669446
1340,572,1736277669453
1331,577,1736277669460
1318,580,1736277669471
1258,590,1736277669483
1218,596,1736277669490
1172,606,1736277669501
1132,618,1736277669515
1040,638,1736277669527
1004,646,1736277669534
958,654,1736277669540
902,664,1736277669547
850,674,1736277669554
792,684,1736277669560
740,692,1736277669568
678,702,1736277669580
626,710,1736277669588
570,718,1736277669595
518,726,1736277669602
480,732,1736277669610
436,742,1736277669617
400,750,1736277669625
370,756,1736277669632
340,764,1736277669639
314,770,1736277669646
284,776,1736277669659
262,780,1736277669666
252,782,1736277669673
235,787,1736277669680
218,793,1736277669687
205,800,1736277669694
192,805,1736277669707
184,808,1736277669715
179,809,1736277669725
172,812,1736277669733
163,814,1736277669740
148,818,1736277669746
134,823,1736277669752
123,825,1736277669760
108,828,1736277669770
100,831,1736277669779
86,834,1736277669786
78,837,1736277669795
74,839,1736277669804
73,839,1736277669812
73,840,1736277669819
72,840,1736277669827
72,840,1736277669865
72,840,1736277669908
71,840,1736277669918
70,840,1736277669927
70,841,1736277669934
69,841,1736277669942
68,841,1736277669962
67,842,1736277669991
66,842,1736277670002
65,843,1736277670010
64,843,1736277670017
63,844,1736277670024
62,844,1736277670034
